delivery_id,latitude,longitude
1324119,40.7419247,-73.98983002
1460295,40.72434,-73.99096
1273605,40.732164,-74.001621
1375765,40.77774513,-73.95461703
1443311,40.72610966,-74.00249186
1378810,40.7159097,-73.99724984
1333297,40.77149125,-73.95633415
1468491,40.77993009,-73.980335
1467806,40.73782767,-73.99236202
1482492,40.723955,-73.991829
1328573,40.73378729,-73.99303526
1481365,40.74307542,-73.98914659
1363498,40.72907592,-73.98868203
1278236,40.73567676,-73.99382953
1388212,40.73034018,-73.98399353
1419564,40.72392515,-73.99691105
1475521,40.72154512,-73.98884243
1323299,40.73613088,-74.0006483
1289729,40.75446491,-73.9731457
1480025,40.72737129,-73.9848538
1454148,40.72957503,-73.98444632
1488346,40.77912607,-73.95490489
1407757,40.74507859,-73.98882151
1375115,40.72472746,-74.00230558
1403140,40.76429886,-73.9883374
1274313,40.76806171,-73.98184776
1302527,40.73735896,-73.98997874
1375356,40.73086027,-73.98951389
1381782,40.7291104,-73.98424546
1278164,40.74319278,-73.98899317
1360524,40.68561316,-73.9819926
1326199,40.71527933,-74.01486039
1387245,40.77793967,-73.95470974
1436934,40.74448928,-73.98132205
1274600,40.72301983,-73.995854
1477564,40.71654576,-74.01462589
1324907,40.76285776,-73.971619
1377553,40.71527933,-74.01486039
1333597,40.73682776,-73.99064541
1341324,40.73421385,-74.00620203
1312700,40.722092,-73.996612
1392906,40.71527933,-74.01486039
1486072,40.74466624,-73.98334441
1345630,40.72274859,-73.99606192
1417068,40.72909625,-73.98886442
1340380,40.76285776,-73.971619
1362466,40.72610966,-74.00249186
1476383,40.7353238,-74.00177121
1448924,40.72681,-73.985329
1342004,40.67929277,-73.99570611
1407199,40.74456392,-73.99663005
1338095,40.73429764,-74.00621351
1288747,40.72472746,-74.00230558
1292636,40.73179547,-73.98567259
1275912,40.76065444,-73.98958275
1482249,40.71938641,-74.0086925
1419515,40.73001497,-73.99150372
1435546,40.71527933,-74.01486039
1449731,40.749902,-73.982187
1362210,40.72434,-73.99096
1303587,40.73693344,-73.98871422
1411636,40.77513351,-73.95377985
1420270,40.72198995,-73.9977479
1313011,40.73179547,-73.98567259
1374803,40.7821167,-73.9807391
1313023,40.74596311,-74.00169729
1285013,40.72274859,-73.99606192
1444461,40.73679404,-73.98679975
1317548,40.76447214,-73.96643043
1275581,40.74418795,-73.98753094
1274131,40.7250335,-74.00291387
1381850,40.72274859,-73.99606192
1381812,40.72474364,-73.99866156
1314466,40.76065444,-73.98958275
1458329,40.77113521,-73.9596231
1474535,40.72197958,-73.98814821
1313334,40.74219687,-74.00534126
1345331,40.73575874,-74.00586963
1312615,40.730178,-74.0003224
1350046,40.77912607,-73.95490489
1368206,40.72610966,-74.00249186
1309309,40.74596311,-74.00169729
1341566,40.779598,-73.947388
1323206,40.74307542,-73.98914659
1415663,40.72156713,-73.9955914
1482039,40.7329359,-73.98644352
1401840,40.74301101,-73.99104618
1320003,40.7821167,-73.9807391
1448384,40.74174,-73.99365
1278811,40.74507859,-73.98882151
1392775,40.71672576,-74.00825065
1435109,40.77793967,-73.95470974
1325518,40.72132319,-74.00973201
1410079,40.74460714,-73.99074197
1475127,40.72610966,-74.00249186
1431974,40.74003473,-73.98412764
1332930,40.72957975,-73.98691412
1460658,40.7821167,-73.9807391
1339292,40.72254287,-73.99776936
1369210,40.78407726,-73.97762241
1474057,40.76789,-73.9824
1313811,40.73485229,-73.99108529
1295637,40.72930764,-74.00246859
1440472,40.72686017,-73.99980167
1386050,40.74718991,-73.98522198
1447675,40.72173557,-73.99593566
1281924,40.75157468,-73.97091304
1392463,40.7332304,-73.98759305
1489327,40.72195256,-73.997737
1409595,40.7173713,-73.9627764
1344641,40.74768966,-73.98639761
1365505,40.74507859,-73.98882151
1297050,40.779598,-73.947388
1379363,40.722092,-73.996612
1368934,40.71527933,-74.01486039
1467797,40.71483699,-74.0115961
1354831,40.74596311,-74.00169729
1431692,40.72751895,-73.9886713
1387544,40.71819429,-74.01055746
1324907,40.76285776,-73.971619
1288346,40.76806171,-73.98184776
1356147,40.74276196,-73.97692323
1293358,40.77912607,-73.95490489
1325812,40.73179547,-73.98567259
1323348,40.7338442,-73.99309158
1464116,40.723576,-73.996316
1416281,40.72751895,-73.9886713
1295398,40.74185154,-73.99241567
1478802,40.69370358,-73.98577452
1415595,40.71672576,-74.00825065
1436763,40.7684888,-73.95518219
1392890,40.77608319,-73.96217158
1444943,40.71527933,-74.01486039
1416391,40.67425095,-73.98229415
1317856,40.7527676,-73.98493767
1427776,40.75421771,-73.98386667
1482492,40.723955,-73.991829
1306214,40.72610966,-74.00249186
1333192,40.764217,-73.988321
1295508,40.76806171,-73.98184776
1456045,40.71902297,-74.00234575
1420339,40.77829236,-73.98111762
1462944,40.72610966,-74.00249186
1482641,40.72610966,-74.00249186
1302550,40.7620943,-73.9604595
1274328,40.72463457,-73.99840236
1400016,40.72154512,-73.98884243
1470836,40.72154512,-73.98884243
1293696,40.72132319,-74.00973201
1462318,40.76408453,-73.9704998
1388051,40.72681,-73.985329
1394990,40.73613088,-74.0006483
1342115,40.77608319,-73.96217158
1318964,40.723955,-73.991829
1475574,40.7821167,-73.9807391
1386217,40.76183668,-73.96040372
1488246,40.75157468,-73.97091304
1394175,40.71527933,-74.01486039
1423877,40.7329359,-73.98644352
1360297,40.70705789,-74.00716035
1469188,40.745226,-73.998213
1415513,40.74219598,-73.99400169
1319910,40.72274859,-73.99606192
1381673,40.72434,-73.99096
1437534,40.7228417,-73.99411647
1333146,40.71938641,-74.0086925
1347238,40.72301983,-73.995854
1320586,40.77912607,-73.95490489
1345834,40.74013,-73.985919
1433815,40.73945121,-74.0065406
1450709,40.72274859,-73.99606192
1302105,40.74418795,-73.98753094
1342763,40.770845,-73.95979
1440713,40.76065444,-73.98958275
1322487,40.74552457,-73.99443784
1325325,40.76285776,-73.971619
1396694,40.75625649,-73.97046536
1403462,40.72561896,-74.00389516
1342168,40.779598,-73.947388
1473730,40.74529931,-73.97913758
1457802,40.73782767,-73.99236202
1307267,40.723955,-73.991829
1431707,40.72760662,-73.99335321
1322803,40.687689,-73.970745
1441786,40.74456392,-73.99663005
1320077,40.732213,-73.988072
1322451,40.727612,-74.007306
1347947,40.74088436,-73.98819868
1427780,40.77993009,-73.980335
1384127,40.78854917,-73.97053303
1311664,40.74721709,-74.00456083
1285508,40.73485229,-73.99108529
1303998,40.73179547,-73.98567259
1475296,40.72198995,-73.9977479
1475825,40.77151499,-73.98191214
1376402,40.723955,-73.991829
1277434,40.72951,-74.000865
1328983,40.71527933,-74.01486039
1439111,40.75751387,-73.96661282
1447305,40.73075035,-74.00066434
1334140,40.74418795,-73.98753094
1294614,40.73930573,-73.98625987
1356685,40.7382622,-74.00226541
1412044,40.77608319,-73.96217158
1304902,40.74325461,-73.98407902
1452247,40.71404731,-73.95492107
1301362,40.726823,-73.98547098
1428783,40.72132319,-74.00973201
1441634,40.71926893,-74.00874988
1488672,40.73613088,-74.0006483
1300968,40.74938698,-73.99541344
1279636,40.74064034,-73.987813
1401681,40.77912607,-73.95490489
1476516,40.77113521,-73.9596231
1288638,40.76285776,-73.971619
1424980,40.723096,-73.995774
1437807,40.72751895,-73.9886713
1475023,40.72610966,-74.00249186
1285276,40.74507859,-73.98882151
1314943,40.78407726,-73.97762241
1409903,40.73421385,-74.00620203
1403032,40.71527933,-74.01486039
1416028,40.730178,-74.0003224
1279888,40.74529931,-73.97913758
1474815,40.7821167,-73.9807391
1346136,40.72195256,-73.997737
1481125,40.72004153,-74.00853183
1349588,40.7871496,-73.97172231
1356617,40.776381,-73.956388
1487031,40.74753571,-73.9862197
1471012,40.7400388,-73.98598909
1435588,40.77941424,-73.98349937
1417152,40.7602884,-73.96308994
1450315,40.779598,-73.947388
1440923,40.72254287,-73.99776936
1290959,40.67790077,-73.97307683
1423237,40.76316588,-73.97701978
1273081,40.76396068,-73.97876453
1322831,40.74204545,-74.0007619
1307411,40.72434,-73.99096
1348878,40.77608319,-73.96217158
1388052,40.72434,-73.99096
1360829,40.74111443,-73.99065019
1398254,40.77113521,-73.9596231
1382391,40.71624093,-73.98868203
1360845,40.73567676,-73.99382953
1391027,40.72474364,-73.99866156
1414308,40.71527933,-74.01486039
1279637,40.73562753,-74.00754482
1363059,40.72681,-73.985329
1335273,40.77113521,-73.9596231
1398208,40.75598825,-73.98077326
1382323,40.76065444,-73.98958275
1287722,40.7821167,-73.9807391
1422727,40.72610966,-74.00249186
1288056,40.77156871,-73.95278683
1405539,40.73613088,-74.0006483
1360855,40.73595141,-74.00176042
1279338,40.75625649,-73.97046536
1475643,40.73485229,-73.99108529
1292640,40.72684604,-73.98895721
1398882,40.74826966,-73.98819392
1299845,40.74456392,-73.99663005
1301625,40.78601712,-73.97847183
1369655,40.76040697,-73.99489403
1376218,40.71463831,-74.00833613
1462190,40.73363378,-73.98776924
1371397,40.78761311,-73.97712309
1451398,40.723955,-73.991829
1472868,40.76789,-73.9824
1419888,40.736897,-73.995727
1445794,40.73551891,-73.97953033
1439315,40.7871496,-73.97172231
1349993,40.79039976,-73.97471256
1325220,40.73876871,-73.98864156
1462060,40.72610966,-74.00249186
1284861,40.72434,-73.99096
1372435,40.751681,-73.974069
1382800,40.74596311,-74.00169729
1379299,40.759659,-73.966097
1456489,40.72641318,-73.99382114
1317024,40.72208837,-73.94058885
1462290,40.72135375,-73.99752529
1475074,40.66561086,-73.98264424
1476516,40.77113521,-73.9596231
1396487,40.721294,-73.983994
1313755,40.72419588,-73.95112221
1365856,40.71527933,-74.01486039
1440604,40.72610966,-74.00249186
1395423,40.72883583,-73.98829722
1357774,40.76065444,-73.98958275
1374035,40.74174,-73.99365
1436294,40.74507859,-73.98882151
1382960,40.73421385,-74.00620203
1357860,40.67790077,-73.97307683
1280728,40.75893876,-73.96853113
1303669,40.72434,-73.99096
1304010,40.73735617,-73.99066687
1288175,40.72930764,-74.00246859
1356855,40.73179547,-73.98567259
1332846,40.74460714,-73.99074197
1274869,40.7291104,-73.98424546
1309948,40.74307542,-73.98914659
1284817,40.75557964,-73.97086143
1303851,40.77149125,-73.95633415
1307639,40.737888,-73.99646
1402946,40.72885234,-74.00529027
1320586,40.77912607,-73.95490489
1315303,40.7527676,-73.98493767
1411273,40.72751895,-73.9886713
1376681,40.71404731,-73.95492107
1333250,40.7821167,-73.9807391
1280975,40.71938641,-74.0086925
1378767,40.76447214,-73.96643043
1372722,40.74466624,-73.98334441
1337377,40.74752543,-73.98610624
1375179,40.72154512,-73.98884243
1282357,40.71404731,-73.95492107
1375109,40.71938641,-74.0086925
1342148,40.779598,-73.947388
1279862,40.779598,-73.947388
1287404,40.74456392,-73.99663005
1300293,40.77149125,-73.95633415
1327863,40.74796604,-73.98712647
1360505,40.74185967,-73.99047375
1289615,40.7419432,-73.9899063
1401414,40.72301983,-73.995854
1420184,40.77912607,-73.95490489
1326413,40.72717746,-74.00048375
1320743,40.7291104,-73.98424546
1351412,40.72751895,-73.9886713
1288823,40.72610966,-74.00249186
1462824,40.71938641,-74.0086925
1281191,40.74529931,-73.97913758
1412538,40.75845677,-73.98914047
1399152,40.77608319,-73.96217158
1347893,40.77067423,-73.96611476
1431687,40.72641318,-73.99382114
1320406,40.71149986,-73.96287918
1415944,40.72135375,-73.99752529
1315138,40.76183668,-73.96040372
1398111,40.7329359,-73.98644352
1411501,40.74292311,-74.00742432
1457732,40.75300513,-73.99641772
1389506,40.735725,-73.98712647
1357496,40.76344628,-73.96523085
1362218,40.75695307,-73.97723214
1281202,40.71938641,-74.0086925
1348027,40.78407726,-73.97762241
1449506,40.73961214,-74.00623646
1391347,40.71938641,-74.0086925
1407264,40.74456392,-73.99663005
1416345,40.74507859,-73.98882151
1296346,40.72216641,-73.98834887
1324885,40.74088436,-73.98819868
1475879,40.779598,-73.947388
1337074,40.723955,-73.991829
1414672,40.73301222,-74.00005605
1299238,40.74627906,-73.99794996
1324575,40.732213,-73.988072
1440078,40.7475513,-73.98114057
1408190,40.72392515,-73.99691105
1315182,40.71404731,-73.95492107
1345129,40.71446409,-73.99911582
1321056,40.74753571,-73.9862197
1283587,40.76784232,-73.95579815
1345012,40.72301983,-73.995854
1297930,40.73219813,-73.98181206
1299168,40.72641318,-73.99382114
1469557,40.72610966,-74.00249186
1362581,40.74089866,-74.00493957
1342543,40.7291104,-73.98424546
1365565,40.72813,-73.98202
1446825,40.71527933,-74.01486039
1345347,40.74507859,-73.98882151
1295399,40.77149125,-73.95633415
1436140,40.72751895,-73.9886713
1399562,40.73886755,-74.00274745
1384053,40.77912607,-73.95490489
1294213,40.77993009,-73.980335
1461066,40.76065444,-73.98958275
1285083,40.778504,-73.982092
1398715,40.78487734,-73.95592661
1362496,40.726269,-73.984062
1370631,40.74718356,-73.97710587
1386666,40.75077058,-73.98711499
1285907,40.77067423,-73.96611476
1432665,40.75833217,-73.96604588
1419964,40.764703,-73.974955
1323209,40.72301983,-73.995854
1350214,40.73719,-73.996953
1450406,40.72004153,-74.00853183
1412602,40.76413503,-73.98119223
1317106,40.77793967,-73.95470974
1307410,40.735725,-73.98712647
1434086,40.73589287,-74.00520444
1397194,40.72610966,-74.00249186
1362282,40.75893876,-73.96853113
1462275,40.73421385,-74.00620203
1279251,40.7338442,-73.99309158
1488887,40.72751895,-73.9886713
1379264,40.74529931,-73.97913758
1396853,40.74456392,-73.99663005
1380820,40.73485229,-73.99108529
1340632,40.73179547,-73.98567259
1439403,40.76029492,-73.97736988
1288210,40.72230707,-73.98735166
1314509,40.72610966,-74.00249186
1292684,40.74540596,-74.002022
1357900,40.744381,-73.996292
1383994,40.72173557,-73.99593566
1360473,40.71527933,-74.01486039
1300541,40.72274859,-73.99606192
1440973,40.73363378,-73.98776924
1461583,40.713816,-73.961732
1405366,40.71527933,-74.01486039
1413733,40.72930764,-74.00246859
1478733,40.76259505,-73.98691412
1319763,40.73682776,-73.99064541
1482593,40.72751895,-73.9886713
1324784,40.72641318,-73.99382114
1461612,40.77608319,-73.96217158
1470636,40.76285776,-73.971619
1364813,40.7297909,-74.0005893
1461630,40.732213,-73.988072
1488086,40.74466624,-73.98334441
1389791,40.778504,-73.982092
1457468,40.72230707,-73.98735166
1387588,40.72270549,-73.99819851
1349640,40.71938641,-74.0086925
1399676,40.71527933,-74.01486039
1327855,40.73025266,-73.98648943
1420235,40.76753157,-73.9825065
1428512,40.73587229,-73.98766462
1293972,40.72751895,-73.9886713
1278702,40.74206208,-74.00518058
1373543,40.732213,-73.988072
1326445,40.73803348,-74.00192684
1374943,40.71635178,-74.01306509
1332159,40.74696231,-73.98484806
1461207,40.76040697,-73.99489403
1358211,40.74551114,-73.97760519
1392597,40.77149125,-73.95633415
1296082,40.72463457,-73.99840236
1285461,40.71404731,-73.95492107
1342484,40.73179547,-73.98567259
1387892,40.73830504,-73.99300887
1421494,40.80440427,-73.96643044
1390926,40.76506267,-73.96118433
1307771,40.7512908,-73.9765107
1282272,40.76765291,-73.98292546
1374826,40.74507859,-73.98882151
1339564,40.73682776,-73.99064541
1333731,40.72197958,-73.98814821
1356911,40.68776343,-74.00123247
1487030,40.71624093,-73.98868203
1420802,40.76065444,-73.98958275
1485852,40.72132319,-74.00973201
1413400,40.74257883,-73.98433728
1273258,40.72301983,-73.995854
1326272,40.77912607,-73.95490489
1301033,40.73179547,-73.98567259
1291447,40.74381089,-73.99945923
1429166,40.74549045,-73.9794188
1329624,40.77912607,-73.95490489
1296576,40.73179547,-73.98567259
1445369,40.73340228,-73.98751098
1375133,40.72333972,-73.99457216
1391763,40.77387897,-73.9517077
1400098,40.71624093,-73.98868203
1375163,40.72816966,-73.98791271
1398254,40.77113521,-73.9596231
1308681,40.72230707,-73.98735166
1321249,40.77113521,-73.9596231
1479346,40.73009059,-73.98403885
1460397,40.74418795,-73.98753094
1319341,40.783601,-73.977991
1288727,40.76765291,-73.98292546
1397781,40.722912,-73.994089
1461185,40.78082577,-73.97648335
1383063,40.7291104,-73.98424546
1331452,40.71527933,-74.01486039
1338841,40.74456392,-73.99663005
1475631,40.72154512,-73.98884243
1449512,40.74456392,-73.99663005
1391879,40.71938641,-74.0086925
1344900,40.72434,-73.99096
1455814,40.74456392,-73.99663005
1299593,40.72135375,-73.99752529
1365554,40.71527933,-74.01486039
1317964,40.69214641,-73.98886538
1289666,40.742334,-73.9838552
1480348,40.68520141,-73.98021082
1400812,40.732213,-73.988072
1400812,40.732213,-73.988072
1296984,40.73179547,-73.98567259
1380656,40.72704085,-73.98383596
1312731,40.72434,-73.99096
1340235,40.72434,-73.99096
1481308,40.73421385,-74.00620203
1421261,40.732213,-73.988072
1452216,40.77912607,-73.95490489
1322832,40.73332252,-73.99321547
1382970,40.76285776,-73.971619
1292636,40.73179547,-73.98567259
1355634,40.73179547,-73.98567259
1391850,40.76765291,-73.98292546
1462169,40.72463457,-73.99840236
1273643,40.72934341,-74.00092316
1275488,40.76591209,-73.95724624
1460699,40.6753166,-73.9885326
1474689,40.74456392,-73.99663005
1403011,40.72461029,-73.99517815
1399854,40.73589287,-74.00520444
1388506,40.71382351,-73.95159864
1353699,40.72969074,-73.98978362
1374370,40.72132319,-74.00973201
1346604,40.72154512,-73.98884243
1314606,40.78482167,-73.97969862
1490295,40.71672576,-74.00825065
1380826,40.72592867,-73.99639476
1362591,40.72230707,-73.98735166
1295625,40.72301983,-73.995854
1347582,40.75157468,-73.97091304
1274791,40.7684888,-73.95518219
1400098,40.71624093,-73.98868203
1323174,40.72434,-73.99096
1304384,40.77485025,-73.958766
1440349,40.7375567,-74.00818752
1410873,40.764217,-73.988321
1414861,40.7457475,-73.9841156
1369236,40.742596,-73.982808
1283548,40.72434,-73.99096
1449358,40.71926893,-74.00874988
1407239,40.76038,-73.981567
1319948,40.67347806,-73.98262702
1393394,40.72847826,-73.99839184
1469849,40.72135375,-73.99752529
1362760,40.73826313,-73.9878381
1475260,40.72751895,-73.9886713
1361214,40.72132319,-74.00973201
1390515,40.7821167,-73.9807391
1399102,40.73567676,-73.99382953
1473228,40.7291104,-73.98424546
1299047,40.72717746,-74.00048375
1491424,40.72913623,-73.98697151
1360556,40.723576,-73.996316
1449482,40.72254287,-73.99776936
1415989,40.73961214,-74.00623646
1309750,40.75759514,-73.98686886
1317565,40.72135375,-73.99752529
1341861,40.74117178,-74.00488792
1397377,40.723955,-73.991829
1303719,40.67425095,-73.98229415
1321248,40.73635,-74.00588
1332233,40.79806,-73.93992
1306367,40.77113521,-73.9596231
1392059,40.67347806,-73.98262702
1274986,40.72434,-73.99096
1283047,40.73206376,-73.99615467
1355624,40.74507859,-73.98882151
1302824,40.73009059,-73.98403885
1457482,40.72104477,-73.98719533
1393232,40.73876871,-73.98864156
1437943,40.7369497,-73.99047375
1357176,40.72274859,-73.99606192
1376193,40.7527676,-73.98493767
1278185,40.72132319,-74.00973201
1432042,40.7527676,-73.98493767
1470207,40.7291104,-73.98424546
1346297,40.7871496,-73.97172231
1489435,40.67941592,-73.9681925
1449122,40.779598,-73.947388
1282382,40.72271362,-73.99719
1293307,40.788467,-73.976793
1302138,40.73378729,-73.99303526
1369010,40.7293862,-74.0037767
1424327,40.71635178,-74.01306509
1282262,40.72254287,-73.99776936
1412453,40.75845677,-73.98914047
1345678,40.75625649,-73.97046536
1337886,40.72264044,-73.98834944
1274159,40.77191392,-73.95900894
1385892,40.73966991,-73.99531014
1402803,40.766869,-73.956688
1391093,40.77156871,-73.95278683
1488609,40.79515133,-73.969855
1476301,40.7323939,-73.9878381
1368689,40.79409,-73.96717
1488446,40.72350568,-73.98831444
1451591,40.730391,-73.98638613
1460397,40.74418795,-73.98753094
1354363,40.71830136,-73.99192997
1461066,40.76065444,-73.98958275
1342237,40.77149125,-73.95633415
1296119,40.73957341,-73.9991346
1275452,40.74466624,-73.98334441
1369050,40.72301983,-73.995854
1314385,40.73551891,-73.97953033
1344641,40.74768966,-73.98639761
1322489,40.72966391,-73.98643204
1435978,40.75625649,-73.97046536
1362634,40.76318618,-73.97678375
1396927,40.742334,-73.9838552
1466557,40.73340228,-73.98751098
1372378,40.77196187,-73.98262024
1294926,40.72610966,-74.00249186
1377883,40.72370271,-73.99634312
1313435,40.74052771,-73.99808251
1475373,40.76065444,-73.98958275
1309761,40.73782767,-73.99236202
1435642,40.7228417,-73.99411647
1447234,40.725649,-74.003045
1360705,40.74627906,-73.99794996
1439053,40.72154512,-73.98884243
1440326,40.73587229,-73.98766462
1472923,40.75364429,-73.98328702
1359135,40.78268615,-73.95742893
1314734,40.7291104,-73.98424546
1474846,40.732213,-73.988072
1374997,40.72156713,-73.9955914
1480155,40.76285776,-73.971619
1464966,40.71464248,-73.99764195
1472720,40.76284294,-73.97574565
1291052,40.76413503,-73.98119223
1473629,40.73943725,-73.99126768
1488767,40.77156871,-73.95278683
1340481,40.73613088,-74.0006483
1365554,40.71527933,-74.01486039
1375322,40.73961214,-74.00623646
1344740,40.72813,-73.98202
1450493,40.76204851,-73.96747112
1431013,40.71456339,-74.01544645
1289220,40.76765291,-73.98292546
1445053,40.77993009,-73.980335
1469861,40.72154512,-73.98884243
1314396,40.72717746,-74.00048375
1357961,40.70435331,-74.01012135
1451078,40.76285776,-73.971619
1388509,40.74529931,-73.97913758
1449283,40.76765291,-73.98292546
1376681,40.71404731,-73.95492107
1403953,40.76065444,-73.98958275
1373977,40.739974,-73.99475922
1271706,40.74415746,-73.99198736
1308780,40.67176012,-73.97760519
1367654,40.71600125,-73.99320973
1467309,40.771679,-73.949362
1373922,40.73567676,-73.99382953
1337902,40.71527933,-74.01486039
1365954,40.75513061,-73.98792419
1298182,40.7567987,-73.98789883
1467157,40.759659,-73.966097
1273016,40.76529895,-73.97566795
1340785,40.7821167,-73.9807391
1325064,40.7781906,-73.9532285
1369390,40.717958,-74.00733
1340710,40.72135375,-73.99752529
1295408,40.76413503,-73.98119223
1380156,40.759667,-73.991911
1450489,40.71527933,-74.01486039
1349481,40.77149125,-73.95633415
1300910,40.72154512,-73.98884243
1414958,40.73655082,-73.99752529
1296047,40.7408687,-73.9876803
1312397,40.77934896,-73.94778144
1342686,40.74148657,-73.98348789
1342862,40.72154512,-73.98884243
1438979,40.71564047,-74.01235355
1345260,40.69370358,-73.98577452
1460575,40.76765291,-73.98292546
1483460,40.7537767,-73.9888462
1431949,40.78407726,-73.97762241
1481376,40.76065444,-73.98958275
1325048,40.78082577,-73.97648335
1406184,40.7297909,-74.0005893
1473562,40.75845677,-73.98914047
1469909,40.734661,-73.992149
1298951,40.72918796,-74.00126116
1411442,40.74596311,-74.00169729
1356939,40.73152184,-73.98287449
1369404,40.76065444,-73.98958275
1313214,40.779411,-73.983543
1307915,40.73746719,-74.00184762
1313734,40.72197958,-73.98814821
1401992,40.72154512,-73.98884243
1458371,40.72307952,-73.99461508
1404964,40.77113521,-73.9596231
1450017,40.73567676,-73.99382953
1488450,40.76408453,-73.9704998
1375728,40.7291104,-73.98424546
1385537,40.71926893,-74.00874988
1462170,40.76065444,-73.98958275
1302336,40.72154512,-73.98884243
1353720,40.72263849,-73.99800161
1322720,40.74507859,-73.98882151
1275484,40.77483281,-73.9544744
1322723,40.72132319,-74.00973201
1353212,40.79426701,-73.97202077
1334347,40.72751895,-73.9886713
1467240,40.73418407,-73.99913213
1333442,40.779598,-73.947388
1341790,40.7684888,-73.95518219
1460904,40.77993009,-73.980335
1441906,40.77225672,-73.95570275
1379154,40.72198995,-73.9977479
1410539,40.7291104,-73.98424546
1437449,40.72474364,-73.99866156
1315178,40.75695307,-73.97723214
1446062,40.75845677,-73.98914047
1313278,40.74088436,-73.98819868
1348385,40.71938641,-74.0086925
1303882,40.72232356,-73.98638039
1347110,40.73961214,-74.00623646
1356358,40.72266328,-74.00359102
1289125,40.74160488,-73.98330424
1470593,40.73633186,-73.98961544
1397991,40.74460714,-73.99074197
1470667,40.74298961,-73.9802223
1312356,40.72474364,-73.99866156
1467581,40.72274859,-73.99606192
1303261,40.76285776,-73.971619
1315043,40.742334,-73.9838552
1403650,40.71258812,-73.96473724
1324941,40.74174,-73.99365
1304541,40.771393,-73.952761
1470889,40.78096051,-73.97596374
1446299,40.74456392,-73.99663005
1415370,40.71938641,-74.0086925
1487736,40.75242528,-73.99415664
1365777,40.74518264,-73.98278772
1356544,40.74488423,-73.97564234
1369103,40.72198995,-73.9977479
1310468,40.72610966,-74.00249186
1355405,40.77149125,-73.95633415
1475127,40.72610966,-74.00249186
1369115,40.72198995,-73.9977479
1316610,40.73179547,-73.98567259
1278588,40.72434,-73.99096
1432416,40.7344458,-73.99871349
1445414,40.779598,-73.947388
1347222,40.72610966,-74.00249186
1462897,40.71600125,-73.99320973
1286545,40.76393002,-73.97746171
1307724,40.71996602,-74.0085433
1474244,40.71620644,-73.9596023
1350184,40.76285776,-73.971619
1303031,40.7550541,-73.97035631
1410204,40.7314379,-74.00212195
1461766,40.732213,-73.988072
1416489,40.72132319,-74.00973201
1390601,40.74797621,-73.99285966
1437453,40.716733,-74.008352
1281434,40.72588469,-73.99244785
1274353,40.77191392,-73.95900894
1281263,40.73662677,-73.99088549
1285292,40.73567676,-73.99382953
1368927,40.72135375,-73.99752529
1393587,40.72434,-73.99096
1341028,40.77912607,-73.95490489
1490287,40.779411,-73.983543
1324368,40.75713793,-73.96827285
1396296,40.71624093,-73.98868203
1490031,40.76065444,-73.98958275
1281654,40.76789,-73.9824
1293363,40.732213,-73.988072
1342029,40.7297909,-74.0005893
1391985,40.77912607,-73.95490489
1376727,40.7858706,-73.97828579
1274698,40.71938641,-74.0086925
1334032,40.74307542,-73.98914659
1475653,40.74466624,-73.98334441
1288482,40.72434,-73.99096
1363032,40.72333972,-73.99457216
1375041,40.73179547,-73.98567259
1272845,40.70411988,-73.98666161
1440095,40.7228417,-73.99411647
1315008,40.72610966,-74.00249186
1416249,40.778504,-73.982092
1449756,40.77149125,-73.95633415
1473347,40.72132319,-74.00973201
1415414,40.77675492,-73.95258593
1356958,40.76806171,-73.98184776
1278738,40.72610966,-74.00249186
1342268,40.7297909,-74.0005893
1423915,40.76252453,-73.97696
1407669,40.72132319,-74.00973201
1474166,40.71527933,-74.01486039
1275467,40.76382254,-73.97301
1470211,40.76065444,-73.98958275
1343610,40.72197958,-73.98814821
1392614,40.72610966,-74.00249186
1423791,40.72592867,-73.99639476
1340134,40.8180821,-73.9609373
1332784,40.77156871,-73.95278683
1273173,40.72588469,-73.99244785
1301545,40.72434,-73.99096
1345659,40.74088436,-73.98819868
1470105,40.74507859,-73.98882151
1299385,40.74529931,-73.97913758
1381113,40.74529931,-73.97913758
1302817,40.72154512,-73.98884243
1478795,40.74268064,-74.00623583
1275431,40.7149031,-73.99677926
1446094,40.75374642,-73.98216789
1333803,40.72312831,-74.00206089
1478425,40.72641318,-73.99382114
1435752,40.74160488,-73.98330424
1426001,40.73142455,-73.98258548
1468148,40.722912,-73.994089
1314315,40.7821167,-73.9807391
1375433,40.7136143,-74.01472344
1411206,40.73179547,-73.98567259
1344887,40.7502053,-73.98643204
1350184,40.76285776,-73.971619
1463734,40.71961169,-73.98675
1338847,40.735854,-73.989157
1390566,40.73969738,-73.98523808
1278960,40.74982359,-73.98583518
1347754,40.71564047,-74.01235355
1436371,40.73179547,-73.98567259
1310617,40.71404731,-73.95492107
1412043,40.73266642,-74.00329261
1365389,40.73001497,-73.99150372
1324885,40.74088436,-73.98819868
1473655,40.72868973,-74.00206089
1283904,40.73301222,-74.00005605
1442583,40.72230707,-73.98735166
1413766,40.7291104,-73.98424546
1274248,40.73216623,-73.98190388
1477145,40.72610966,-74.00249186
1343564,40.725896,-73.97785538
1333533,40.76951,-73.98814801
1286764,40.78516004,-73.97691647
1415784,40.77149125,-73.95633415
1488086,40.74466624,-73.98334441
1375605,40.72641318,-73.99382114
1459497,40.725194,-73.999102
